ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
228,20140114,20140126,20140121,26781,1,100,1,SO74659,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
540,20140114,20140126,20140121,11277,1,100,6,SO74660,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
529,20140114,20140126,20140121,11277,1,100,6,SO74660,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
222,20140114,20140126,20140121,11277,1,100,6,SO74660,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
540,20140114,20140126,20140121,14906,1,100,6,SO74661,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
225,20140114,20140126,20140121,14906,1,100,6,SO74661,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
529,20140114,20140126,20140121,14906,1,100,6,SO74661,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
536,20140114,20140126,20140121,11698,1,100,6,SO74662,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
536,20140114,20140126,20140121,22779,1,100,4,SO74663,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
477,20140114,20140126,20140121,22357,1,100,4,SO74664,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
478,20140114,20140126,20140121,22357,1,100,4,SO74664,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
222,20140114,20140126,20140121,22357,1,100,4,SO74664,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
475,20140114,20140126,20140121,19895,1,100,4,SO74665,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
225,20140114,20140126,20140121,19895,1,100,4,SO74665,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
228,20140114,20140126,20140121,19895,1,100,4,SO74665,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
477,20140114,20140126,20140121,18385,1,100,4,SO74666,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
477,20140114,20140126,20140121,18114,1,100,4,SO74667,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
489,20140114,20140126,20140121,18114,1,100,4,SO74667,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
477,20140114,20140126,20140121,11823,1,100,6,SO74668,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
225,20140114,20140126,20140121,11823,1,100,6,SO74668,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
528,20140114,20140126,20140121,15825,1,100,1,SO74669,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
217,20140114,20140126,20140121,15825,1,100,1,SO74669,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
477,20140114,20140126,20140121,16233,1,100,4,SO74670,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
217,20140114,20140126,20140121,16233,1,100,4,SO74670,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
465,20140114,20140126,20140121,16233,1,100,4,SO74670,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
234,20140114,20140126,20140121,16233,1,100,4,SO74670,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
485,20140114,20140126,20140121,14431,1,100,4,SO74671,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
472,20140114,20140126,20140121,14368,1,100,4,SO74672,1,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
485,20140114,20140126,20140121,14368,1,100,4,SO74672,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
485,20140114,20140126,20140121,13946,1,100,1,SO74673,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
485,20140114,20140126,20140121,17190,1,100,8,SO74674,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
480,20140114,20140126,20140121,17190,1,100,8,SO74674,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
485,20140114,20140126,20140121,19059,1,100,10,SO74675,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
472,20140114,20140126,20140121,19059,1,100,10,SO74675,2,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
529,20140114,20140126,20140121,14179,1,100,8,SO74676,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
540,20140114,20140126,20140121,14179,1,100,8,SO74676,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
217,20140114,20140126,20140121,14179,1,100,8,SO74676,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
529,20140114,20140126,20140121,19304,1,100,8,SO74677,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
539,20140114,20140126,20140121,19304,1,100,8,SO74677,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
487,20140114,20140126,20140121,19304,1,100,8,SO74677,3,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
539,20140114,20140126,20140121,19932,1,100,7,SO74678,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
536,20140114,20140126,20140121,21740,1,100,10,SO74679,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
528,20140114,20140126,20140121,21740,1,100,10,SO74679,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
485,20140114,20140126,20140121,21740,1,100,10,SO74679,3,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
228,20140114,20140126,20140121,21740,1,100,10,SO74679,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
463,20140114,20140126,20140121,21740,1,100,10,SO74679,5,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
541,20140114,20140126,20140121,14545,1,100,10,SO74680,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
530,20140114,20140126,20140121,14545,1,100,10,SO74680,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
529,20140114,20140126,20140121,25544,1,100,10,SO74681,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
477,20140114,20140126,20140121,22514,1,100,8,SO74682,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
489,20140114,20140126,20140121,22514,1,100,8,SO74682,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
538,20140114,20140126,20140121,18013,1,100,10,SO74683,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
529,20140114,20140126,20140121,18013,1,100,10,SO74683,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
480,20140114,20140126,20140121,18013,1,100,10,SO74683,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
538,20140114,20140126,20140121,25536,1,100,8,SO74684,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
530,20140114,20140126,20140121,13665,1,100,10,SO74685,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
541,20140114,20140126,20140121,13665,1,100,10,SO74685,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
217,20140114,20140126,20140121,13665,1,100,10,SO74685,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
530,20140114,20140126,20140121,16035,1,100,10,SO74686,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
528,20140114,20140126,20140121,11633,1,100,1,SO74687,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
537,20140114,20140126,20140121,11633,1,100,1,SO74687,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
217,20140114,20140126,20140121,11633,1,100,1,SO74687,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
528,20140114,20140126,20140121,12176,1,100,1,SO74688,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
537,20140114,20140126,20140121,12176,1,100,1,SO74688,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
480,20140114,20140126,20140121,12176,1,100,1,SO74688,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
225,20140114,20140126,20140121,12601,1,100,10,SO74689,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,14/01/2014 0:00,26/01/2014 0:00,21/01/2014 0:00
529,20140115,20140127,20140122,15231,1,100,9,SO74690,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
539,20140115,20140127,20140122,15231,1,100,9,SO74690,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,15231,1,100,9,SO74690,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
471,20140115,20140127,20140122,18289,1,100,9,SO74691,1,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
485,20140115,20140127,20140122,18289,1,100,9,SO74691,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
537,20140115,20140127,20140122,19268,1,100,9,SO74692,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
528,20140115,20140127,20140122,19268,1,100,9,SO74692,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
225,20140115,20140127,20140122,22063,1,100,9,SO74693,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
476,20140115,20140127,20140122,22063,1,100,9,SO74693,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
228,20140115,20140127,20140122,14679,1,100,9,SO74694,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,11308,1,100,1,SO74695,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
530,20140115,20140127,20140122,28174,1,100,1,SO74696,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
214,20140115,20140127,20140122,28174,1,100,1,SO74696,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
530,20140115,20140127,20140122,28578,1,100,1,SO74697,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
222,20140115,20140127,20140122,28578,1,100,1,SO74697,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
529,20140115,20140127,20140122,11711,1,100,6,SO74698,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
540,20140115,20140127,20140122,11711,1,100,6,SO74698,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
529,20140115,20140127,20140122,11176,1,100,6,SO74699,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
540,20140115,20140127,20140122,11176,1,100,6,SO74699,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,11176,1,100,6,SO74699,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
528,20140115,20140127,20140122,17680,1,100,6,SO74700,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
536,20140115,20140127,20140122,17680,1,100,6,SO74700,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,17680,1,100,6,SO74700,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
484,20140115,20140127,20140122,17680,1,100,6,SO74700,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
483,20140115,20140127,20140122,17680,1,100,6,SO74700,5,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
477,20140115,20140127,20140122,13289,1,100,6,SO74701,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
225,20140115,20140127,20140122,13289,1,100,6,SO74701,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
478,20140115,20140127,20140122,13289,1,100,6,SO74701,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
478,20140115,20140127,20140122,22331,1,100,4,SO74702,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
477,20140115,20140127,20140122,22331,1,100,4,SO74702,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
477,20140115,20140127,20140122,26810,1,100,6,SO74703,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
487,20140115,20140127,20140122,26810,1,100,6,SO74703,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
484,20140115,20140127,20140122,26810,1,100,6,SO74703,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
477,20140115,20140127,20140122,26100,1,100,6,SO74704,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,26100,1,100,6,SO74704,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
528,20140115,20140127,20140122,16076,1,100,1,SO74705,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,16076,1,100,1,SO74705,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
477,20140115,20140127,20140122,12159,1,100,6,SO74706,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
217,20140115,20140127,20140122,12159,1,100,6,SO74706,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
528,20140115,20140127,20140122,14856,1,100,1,SO74707,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
222,20140115,20140127,20140122,14856,1,100,1,SO74707,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
528,20140115,20140127,20140122,14500,1,100,4,SO74708,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
214,20140115,20140127,20140122,14500,1,100,4,SO74708,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
463,20140115,20140127,20140122,14500,1,100,4,SO74708,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
529,20140115,20140127,20140122,16257,1,100,7,SO74709,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
539,20140115,20140127,20140122,16257,1,100,7,SO74709,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
217,20140115,20140127,20140122,16257,1,100,7,SO74709,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
225,20140115,20140127,20140122,16257,1,100,7,SO74709,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
536,20140115,20140127,20140122,20902,1,100,10,SO74710,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
528,20140115,20140127,20140122,20902,1,100,10,SO74710,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,20902,1,100,10,SO74710,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
477,20140115,20140127,20140122,21832,1,100,7,SO74711,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
214,20140115,20140127,20140122,21832,1,100,7,SO74711,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
538,20140115,20140127,20140122,21675,1,100,7,SO74712,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
529,20140115,20140127,20140122,21675,1,100,7,SO74712,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
231,20140115,20140127,20140122,21675,1,100,7,SO74712,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
463,20140115,20140127,20140122,21675,1,100,7,SO74712,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
541,20140115,20140127,20140122,12803,1,100,10,SO74713,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
530,20140115,20140127,20140122,12803,1,100,10,SO74713,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,12803,1,100,10,SO74713,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
484,20140115,20140127,20140122,12803,1,100,10,SO74713,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
530,20140115,20140127,20140122,16467,1,100,10,SO74714,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,16467,1,100,10,SO74714,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
528,20140115,20140127,20140122,12087,1,100,4,SO74715,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
537,20140115,20140127,20140122,12087,1,100,4,SO74715,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
480,20140115,20140127,20140122,12087,1,100,4,SO74715,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,15/01/2014 0:00,27/01/2014 0:00,22/01/2014 0:00
